nct_id,title,status,risk_label,risk_group,phase,study_type,sponsor_class,sex,enrollment_type,enrollment_count,log_enrollment_count,num_conditions,num_interventions,num_locations,num_countries,eligibility_text_length,brief_summary_length,start_year,has_placebo,adult_only,phase_missing,maximum_age_missing,locations_missing,interventions_missing
NCT00257426,Octreotide in Treating Patients With Locally Advanced or Metastatic Liver Cancer,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,31.0,3.4657359027997265,1,1,1,1,1607,255,2005.0,0,1,0,0,0,0
NCT00517426,Effects of Acetazolamide and CO2 Inhalation on Exercise-induced Periodic Breathing in Heart Failure,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,20.0,3.044522437723423,1,1,1,1,165,358,2007.0,0,1,0,0,0,0
NCT01805726,Sedation During Bronchoscopy:Dexmedetomidine vs Alfentanil,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,162.0,5.093750200806762,2,3,1,1,346,878,2013.0,0,1,0,0,0,0
NCT03064126,RANGER™ Paclitaxel Coated Balloon vs Standard Balloon Angioplasty,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,440.0,6.089044875446846,5,3,67,6,3316,451,2017.0,0,1,0,0,0,0
NCT01713348,Sensor and Software Use for Improved Glucose Control in MDI Managed Diabetes,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,105.0,4.663439094112067,1,2,9,1,1314,452,2012.0,0,1,0,0,0,0
NCT02674126,The Efficacy of Maternal Sound for Pediatric Patients Undergoing Cardiac Surgery,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,106.0,4.672828834461906,1,2,1,1,269,490,2016.0,0,0,0,0,0,0
NCT03468426,A Study to Test Different Doses of BI 836880 Combined With Ezabenlimab in Patients With Advanced Non-small Cell Lung Cancer Followed by Other Types of Advanced Solid Tumours,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,252.0,5.53338948872752,2,2,43,12,13123,1291,2018.0,0,1,0,0,0,0
NCT04679649,Physiotherapy of Axial Spondyloarthritis,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,38.0,3.6635616461296463,1,1,2,1,935,1997,2021.0,0,1,1,0,0,0
NCT01052649,Gene Expression Monitoring of Mononuclear Cells (MNC) Subpopulations and Immunological Status and Metabolome Defining of Healthy Population,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER_GOV,ALL,MISSING,,,3,1,1,1,111,358,2008.0,0,1,1,0,0,0
NCT05427149,The Effect of Intrathecal Magnesium Sulfate on Shivering,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,120.0,4.795790545596741,3,1,1,1,425,174,2022.0,0,1,1,0,0,0
NCT03066349,IVM Versus IVF: Differences in Patients' Emotional Adjustment and Quality of Life,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,149.0,5.0106352940962555,4,1,1,1,706,2309,2017.0,0,1,1,0,0,0
NCT01359449,Study of Two Doses of Menactra® or One Dose of Monovalent Meningococcal Group C Vaccine With Routine Immunizations,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,123.0,4.820281565605037,2,2,1,1,2821,1004,2011.0,0,0,0,0,0,0
NCT02352558,"A Study of BBI608 in Adult Patients With Advanced, Refractory Hematologic Malignancies",COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,15.0,2.772588722239781,1,5,8,1,1360,201,2015.0,0,1,0,0,0,0
NCT01371058,Study of Policosanol to Improve Platelet Reactivity After Percutaneous Coronary Stent Implantation (PCI),COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,350.0,5.860786223465865,1,3,1,1,1100,753,2011.0,0,1,0,0,0,0
NCT01891058,Trial of Electrical Versus Pharmacological Cardioversion for RAFF in the ED,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,396.0,5.983936280687191,2,1,10,1,2389,2090,2013.0,0,0,1,0,0,0
NCT03886948,A Study of Injections of LY3074828 in Healthy Participants,COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,66.0,4.204692619390966,1,3,1,1,1266,198,2019.0,0,1,0,0,0,0
NCT00857948,Dose Ranging Study of Ivermectin Treatment Conditioner in Subjects With Head Lice Infestation,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,78.0,4.3694478524670215,1,2,1,1,2171,165,2009.0,1,0,0,0,0,0
NCT01822548,Effect of Vildagliptin vs. Glibenclamide on Circulating Endothelial Progenitor Cell Number Type 2 Diabetes,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,64.0,4.174387269895637,1,3,2,1,3514,295,2010.0,0,1,0,0,0,0
NCT03138148,Evaluation of the Patient-ventilator Asynchrony During Mechanical Ventilation for Pediatric Acute Respiratory Failure,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,60.0,4.110873864173311,1,1,1,1,943,2433,2010.0,0,0,1,0,0,0
NCT04900948,Prevention of Development of Transcutaneous Sensitization in Children With Atopic Dermatitis During Their First Year of Life,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER_GOV,ALL,ACTUAL,108.0,4.6913478822291435,1,2,1,1,1313,341,2017.0,0,0,0,0,0,0
NCT05228548,Machine Learning Model for Perioperative Transfusion Prediction,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,6121.0,8.719644119505357,2,1,1,1,124,111,2022.0,0,1,1,0,0,0
NCT05942326,Sleep Goal-focused Online Access to Lifestyle Support,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,40.0,3.713572066704308,2,2,1,1,700,411,2023.0,0,1,1,0,0,0
NCT05609955,Effects Of Additional MgSO4 30 Mg/KgBW Intravenous and Ketorolac,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,48.0,3.8918202981106265,4,1,1,1,415,408,2022.0,0,1,0,0,0,0
NCT04598555,Study on Patterns of Care in Mild Asthmatic Patients,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,981.0,6.889591308354466,1,0,59,4,796,329,2021.0,0,1,1,0,0,0
NCT04878926,IV Sedation Plus TAP Block for Placement of Percutaneous Endoscopic Gastrostomy Tube,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER_GOV,ALL,ACTUAL,60.0,4.110873864173311,1,2,1,1,353,944,2017.0,0,0,1,0,0,0
NCT04937478,Correlation of Ultrafiltered Volume (UFV) to Bioimpedance Changes,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,31.0,3.4657359027997265,1,1,2,1,211,243,2021.0,0,1,1,0,0,0
NCT04423978,Implications of Covid-19 on the Lifestyle Changes,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER_GOV,ALL,ACTUAL,1826.0,7.510430556378006,1,0,1,1,113,635,2020.0,0,1,1,0,0,0
NCT05833152,Correlation Between Preoperative Knee Extension Lag and Functional Outcome After Total Knee Arthroplasty,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,48.0,3.8918202981106265,2,1,1,1,775,144,2023.0,0,1,1,0,0,0
NCT01796652,Home Treatment of Acute Pancreatitis,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,84.0,4.442651256490317,1,0,1,1,1096,305,2011.0,0,1,1,0,0,0
NCT00171249,An Extension Study to Determine the Safety and Anti-Leukemic Effects of Imatinib Mesylate in Adult Participants With Ph+ Leukemia,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,293.0,5.683579767338681,3,2,12,5,2295,670,1999.0,0,1,0,0,0,0
NCT00630058,"A Phase 1 Study of MP-424, Peginterferon Alfa 2b, and Ribavirin in Hepatitis C",COMPLETED,0,low risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,20.0,3.044522437723423,1,2,1,1,209,276,2008.0,0,1,0,0,0,0
NCT02773758,Study to Investigate the Efficacy of an Occluding Dentifrice in Providing Relief From Dentine Hypersensitivity,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,143.0,4.969813299576001,1,2,1,1,3673,484,2016.0,0,1,0,0,0,0
NCT05871658,Efficacy of Electroacupuncture in NMOSD Patients With Pain: Study Protocol,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,20.0,3.044522437723423,2,1,1,1,861,2122,2022.0,0,1,1,0,0,0
NCT04663958,Predictive Value of Ariscat Index In The Development of Pulmonary Complication After Major Abdominal Cancer Surgery,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,410.0,6.018593214496234,6,1,1,1,370,521,2020.0,0,1,1,0,0,0
NCT03025048,A Holistic Dietary Intervention for Persons With Spinal Cord Injury,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,13.0,2.6390573296152584,1,1,0,0,127,919,2016.0,0,1,1,0,0,0
NCT05998148,Virtual Phone Visits Compared to In-Person Physical Visits for Post-Operative Follow-Up at a Sports Medicine Clinic,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,90.0,4.51085950651685,4,1,1,1,592,522,2022.0,0,1,1,0,0,0
NCT03883048,Idiopathic Bronchiectasis and Pulmonary Hypertension,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,1606.0,7.382124365737512,2,1,1,1,714,696,2018.0,0,1,1,0,0,0
NCT01186848,Fractional Laser and Ultrasound for Striae Distensae,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,30.0,3.4339872044851463,1,2,1,1,1012,943,2010.0,0,1,1,0,0,0
NCT02122848,Exercise Tolerance in Patients With Decompensated Heart Failure,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,16.0,2.833213344056216,1,1,1,1,541,175,2014.0,0,1,1,0,0,0
NCT05745948,COVID-19 ANtibody Responses in Cystic Fibrosis: CAR-CF,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,75.0,4.330733340286331,2,0,1,1,236,1722,2023.0,0,0,1,0,0,0
NCT00772148,Pharmacokinetics of LCP-Tacro™ Once Daily and Prograf® Twice A Day in Adult De Novo Liver Transplant Patients,COMPLETED,0,low risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,58.0,4.07753744390572,1,2,1,1,2696,1015,2008.0,0,1,0,0,0,0
NCT00581555,Evaluation of Etanercept in Patients With Plaque Psoriasis After Stopping Ciclosporin Therapy,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,120.0,4.795790545596741,1,2,0,0,810,138,2007.0,1,1,0,0,0,0
NCT06324448,Self-administered tDCS for Improving Single- and Dual-task Gait in Patients With PD,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,24.0,3.2188758248682006,1,1,1,1,1053,208,2024.0,0,1,1,0,0,0
NCT07307755,The Validity and Reliability of the Modified O'Sullivan Functional Balance (mOFB) Test for Multiple Sclerosis,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,44.0,3.8066624897703196,4,0,1,1,494,1680,2025.0,0,1,1,0,0,0
NCT02164955,A Post Authorisation Registry of IMNOVID (Pomalidomide) for Patients With Relapsed and Refractory Multiple Myeloma.,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,775.0,6.654152520183219,1,1,122,8,903,608,2014.0,0,1,1,0,0,0
NCT00824655,Study Evaluating 13-valent Pneumococcal Conjugate Vaccine in Healthy Children,COMPLETED,0,low risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,234.0,5.459585514144159,1,2,7,1,556,494,2009.0,0,0,0,0,0,0
NCT03321955,Ziconotide as First-Line IDT,COMPLETED,0,low risk,PHASE4,INTERVENTIONAL,OTHER,ALL,ACTUAL,13.0,2.6390573296152584,1,3,1,1,807,739,2016.0,0,1,0,0,0,0
NCT03254355,Efficacy of Physiotherapy for Urinary Incontinence in Women With a Puborectalis Avulsion,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,126.0,4.844187086458591,4,1,1,1,1081,1977,2017.0,0,1,1,0,0,0
NCT05239455,An In Vivo 24-Hour Recovery Study of Whole Blood by the Reveos System,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,37.0,3.6375861597263857,1,1,2,1,1842,195,2021.0,0,1,1,0,0,0
NCT05310058,Pharmacokinetics of C6 Ketone Di-ester,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,34.0,3.5553480614894135,1,1,1,1,4244,113,2022.0,0,1,1,0,0,0
NCT07308158,Covid Flu A/B and RSV 4 in 1 Diagnostic Test,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,1119.0,7.02108396428914,4,1,23,2,1882,795,2024.0,0,0,1,0,0,0
NCT04153448,Comparison of Sit-to-stand Test With Six-minute Walk Test in Bronchiectasis and Healthy Children,COMPLETED,0,low risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,80.0,4.394449154672439,1,1,1,1,337,208,2019.0,0,0,1,0,0,0
NCT02524158,Yoga for Veterans With CLBP,COMPLETED,0,low risk,MISSING,INTERVENTIONAL,FED,ALL,ACTUAL,152.0,5.030437921392435,1,1,1,1,1160,793,2013.0,0,1,1,0,0,0
NCT00272415,"A Study of Intravenous INO-1001 Plus Oral Temozolomide to Evaluate Tolerability, Safety, and Pharmacokinetics in Patients With Melanoma",TERMINATED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ESTIMATED,39.0,3.6888794541139363,1,2,0,0,2345,368,2005.0,0,1,0,0,0,0
NCT01386515,The Role of Family Functioning in Promoting Adaptation in Siblings of Individuals With Duchenne Muscular Dystrophy (DMD),TERMINATED,1,high risk,MISSING,OBSERVATIONAL,NIH,ALL,ACTUAL,33.0,3.5263605246161616,2,0,1,1,317,1187,2011.0,0,0,1,0,0,0
NCT01456143,Optical Imaging of Head and Neck Cancer,TERMINATED,1,high risk,MISSING,INTERVENTIONAL,INDIV,ALL,ACTUAL,33.0,3.5263605246161616,3,2,1,1,343,132,2011.0,0,1,1,0,0,0
NCT02347943,Global Sinus Surgery Registry,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,252.0,5.53338948872752,2,0,25,1,1187,381,2015.0,0,1,1,0,0,0
NCT03326843,Avatrombopag for the Treatment of Thrombocytopenia in Adults Scheduled for a Surgical Procedure,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,4.0,1.6094379124341003,1,1,27,1,1195,211,2018.0,0,1,0,0,0,0
NCT01362608,"Safety & Efficacy of Canakinumab (ACZ885) in Patients With Frequent Flares for Whom Nonsterodial Anti-Inflammatory Drug (NSAIDs) and/ or Colchicine Are Contraindicated, Not Tolerated or Ineffective",TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,136.0,4.919980925828125,1,2,20,4,841,499,2011.0,0,1,0,0,0,0
NCT00675025,"Evaluating The Safety Of Donepezil Hydrochloride (Aricept) For Up To 1 Year In The Treatment Of The Cognitive Dysfunction Exhibited By Children With Down Syndrome - Follow-Up To A 10-Week, Double-Blind, Placebo-Controlled Trial",TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,117.0,4.770684624465665,1,1,31,1,623,278,2008.0,1,0,0,0,0,0
NCT01643525,Study to Test Sensitivity and Specificity of Passive Wave Pressure Device in Determining Ischemic Stroke,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,29.0,3.4011973816621555,1,1,3,1,825,135,2012.0,0,1,1,0,0,0
NCT00454025,Intraocular Pressure (IOP) Changes Associated With Muslim Prayer Postural Changes,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,5.0,1.791759469228055,1,0,1,1,557,652,2007.0,0,1,1,0,0,0
NCT02357225,A Pilot Study of Pyridostigmine in Pompe Disease,TERMINATED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,2.0,1.0986122886681098,1,1,1,1,681,489,2015.0,0,0,0,0,0,0
NCT00002525,Perioperative Chemotherapy in Treating Patients With Colon Cancer That Can Be Surgically Removed,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,NETWORK,ALL,ACTUAL,859.0,6.756932389247553,1,2,1,1,3036,540,1993.0,0,1,0,0,0,0
NCT03651076,Traxi Panniculus Retractor for Cesarean Delivery,TERMINATED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,141.0,4.955827057601261,2,1,2,1,328,322,2018.0,0,1,1,0,0,0
NCT02895776,Risk Factors of Conversion From Local to General Sedation in Endovascular Stroke Therapy,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,NETWORK,ALL,ACTUAL,28.0,3.367295829986474,1,0,1,1,304,583,2015.0,0,1,1,0,0,0
NCT03675776,Study of Rapastinel as Monotherapy in Patients With Major Depressive Disorder (MDD),TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,50.0,3.9318256327243257,1,2,23,5,1179,198,2018.0,1,1,0,0,0,0
NCT02412917,A Comparative Study of FV-100 vs. Valacyclovir for the Prevention of Post-Herpetic Neuralgia,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,237.0,5.472270673671475,3,2,1,1,395,259,2015.0,0,1,0,0,0,0
NCT01301040,Early Cardiac Toxicity of Adjuvant CT in Elderly BC.,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,2.0,1.0986122886681098,1,1,1,1,2956,1307,2011.0,0,1,0,0,0,0
NCT01253668,Brivanib Metastatic Renal Cell Carcinoma,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,10.0,2.3978952727983707,1,6,1,1,3146,489,2011.0,0,1,0,0,0,0
NCT00073450,Study of Lonafarnib in Patients With Recurrent Squamous Cell Carcinoma of the Head and Neck (Study P02530),TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,15.0,2.772588722239781,2,1,0,0,1387,283,2003.0,0,1,0,0,0,0
NCT03665350,Insulin Treatment in Diabetic Older People With Heart Failure.,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,10.0,2.3978952727983707,2,1,3,1,1196,1821,2018.0,0,1,0,0,0,0
NCT02355691,Improvement in Wound Healing With Negative Pressure Wound Therapy for Postoperative Total Hip Arthroplasty,TERMINATED,1,high risk,MISSING,INTERVENTIONAL,OTHER,ALL,ACTUAL,16.0,2.833213344056216,2,1,1,1,566,474,2015.0,0,1,1,0,0,0
NCT00126191,Intensive Chemotherapy and Rituximab in the Treatment of Burkitt Lymphoma,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,10.0,2.3978952727983707,3,10,2,1,1968,169,2005.0,0,1,0,0,0,0
NCT05891197,A Biomarker Screening Protocol for Participants With Solid Tumors,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,INDUSTRY,ALL,ACTUAL,10.0,2.3978952727983707,22,0,1,1,956,946,2023.0,0,1,1,0,0,0
NCT03635697,Mindfulness in Pregnancy,TERMINATED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,15.0,2.772588722239781,3,1,1,1,475,619,2018.0,0,1,1,0,0,0
NCT00875160,"A Study in Type 1 Gaucher Patients to Evaluate the Pharmacokinetics, Safety and Pharmacodynamics of AT2101",TERMINATED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,1.0,0.6931471805599453,1,1,2,2,2090,685,2009.0,0,1,0,0,0,0
NCT02686320,Prospective Study of Patients With Rheumatoid Arthritis After the Age of 65,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,176.0,5.176149732573829,1,0,1,1,420,364,2016.0,0,1,1,0,0,0
NCT05061420,A Study of SAR444245 Combined With Other Anticancer Therapies for the Treatment of Participants With HNSCC (Master Protocol) (Pegathor Head and Neck 204),TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,59.0,4.0943445622221,1,3,27,11,2069,1347,2021.0,0,1,0,0,0,0
NCT02766478,Genistein Supplementation to Mitigate Cardiometabolic Dysfunction in Patients Undergoing Androgen Deprivation Therapy for Prostate Cancer,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,MALE,ACTUAL,10.0,2.3978952727983707,1,2,1,1,1266,631,2017.0,1,1,0,0,0,0
NCT04199585,Safety and Tolerability of Lu AF95245 in Healthy Young Men,TERMINATED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,MALE,ACTUAL,18.0,2.9444389791664403,1,3,1,1,335,164,2019.0,1,1,0,0,0,0
NCT06613685,Study of Oral Weekly GS-1720 and GS-4182 Compared With Biktarvy in People With HIV-1 Who Have Not Been Treated,TERMINATED,1,high risk,PHASE2; PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,73.0,4.30406509320417,1,6,58,9,1394,1097,2024.0,1,1,0,0,0,0
NCT01928043,Adjunctive Curcumin for Symptomatic Adolescents With Bipolar Disorder: Brain and Body Considerations,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,7.0,2.0794415416798357,1,1,1,1,1561,1057,2013.0,0,0,0,0,0,0
NCT03173885,Investigating the Cryopreserved Blastocyst's ImplantatiOn Potential After Genetic Screening,TERMINATED,1,high risk,MISSING,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,56.0,4.04305126783455,2,1,1,1,1041,530,2017.0,0,1,1,0,0,0
NCT04975035,"A Prospective, Open-ended, Multi-center Study of Schizophrenia Patients Switching to Zolodine",TERMINATED,1,high risk,PHASE1; PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,200.0,5.303304908059076,1,1,0,0,1638,499,2012.0,0,1,0,0,0,0
NCT02897115,A Study Treating Participants With Early Axial Spondyloarthritis (axSpA) Taking an Intense Treatment Approach Versus Routine Treatment,TERMINATED,1,high risk,PHASE4,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,22.0,3.1354942159291497,1,2,0,0,1412,201,2016.0,0,1,0,0,0,0
NCT00909935,The Pharmacokinetics of Dexmedetomidine in Children,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ESTIMATED,40.0,3.713572066704308,1,1,1,1,1839,360,2011.0,0,0,1,0,0,0
NCT00450008,"Safety and Efficacy Study of GM-CSF, Thalidomide Plus Docetaxel in Prostate Cancer",TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,MALE,ACTUAL,9.0,2.302585092994046,1,3,1,1,2171,186,2006.0,0,1,0,0,0,0
NCT00968617,A Study of MK2578 in Patients With Chronic Kidney Disease Who Are Not on Dialysis (2578-002),TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,7.0,2.0794415416798357,2,4,0,0,971,253,2009.0,0,1,0,0,0,0
NCT03868540,A Study in Healthy Men and Women to Find Out How Well Different Doses of BI 1291583 Are Tolerated,TERMINATED,1,high risk,PHASE1,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,24.0,3.2188758248682006,1,2,1,1,4984,218,2019.0,1,1,0,0,0,0
NCT03080389,Sensitivity of Extended Cultures in Diagnosing Urinary Tract Infections,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,16.0,2.833213344056216,4,1,1,1,442,377,2017.0,0,1,1,0,0,0
NCT01204450,"Temsirolimus and Valproic Acid in Treating Young Patients With Relapsed Neuroblastoma, Bone Sarcoma, or Soft Tissue Sarcoma",TERMINATED,1,high risk,PHASE1,INTERVENTIONAL,OTHER,ALL,ACTUAL,7.0,2.0794415416798357,4,2,2,1,1795,463,2009.0,0,0,0,0,0,0
NCT01014091,Study to Evaluate the Safety and Immunogenicity of GSK Biological Pandemic Candidate Influenza Vaccine (H1N1) in Children,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,60.0,4.110873864173311,1,1,3,1,2428,180,2009.0,0,0,0,0,0,0
NCT00353574,DORADO-EX: Long-Term Safety Extension Study to the Phase 3 DORADO Study (Protocol DAR-311) of Darusentan in Resistant Hypertension,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,282.0,5.645446897643238,1,1,75,8,536,473,2006.0,0,1,0,0,0,0
NCT03294174,Opioid Induced Loss of Local Anesthetic Potency in Patients Undergoing Total Knee Arthroplasty,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,48.0,3.8918202981106265,1,1,1,1,642,2044,,0,1,1,0,0,0
NCT02025218,Iressa Re-challenge in Advanced NSCLC EGFR-mutated Patients,TERMINATED,1,high risk,PHASE2,INTERVENTIONAL,OTHER,ALL,ACTUAL,21.0,3.091042453358316,1,1,14,1,3144,187,2014.0,0,1,0,0,0,0
NCT03198390,Linking Epidermal Barrier Function With Anti-Oxidant Defense Mechanisms in Skin Conditions,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,ALL,ACTUAL,100.0,4.61512051684126,4,0,1,1,398,513,2017.0,0,1,1,0,0,0
NCT01708590,"Efficacy, Safety, and Withdrawal and Retreatment With Brodalumab in Moderate to Severe Plaque Psoriasis Subjects",TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,INDUSTRY,ALL,ACTUAL,661.0,6.495265555937008,1,3,78,6,906,122,2012.0,1,1,0,0,0,0
NCT02212210,Maternal Epidural Steroids and Hyperthemia,TERMINATED,1,high risk,EARLY_PHASE1,INTERVENTIONAL,OTHER,FEMALE,ACTUAL,135.0,4.912654885736052,3,2,1,1,625,178,2012.0,0,1,0,0,0,0
NCT00919360,Gene Expression In Pregnancies Complicated by Preeclampsia,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,OTHER,FEMALE,ACTUAL,125.0,4.836281906951478,1,4,1,1,605,410,2008.0,0,1,1,0,0,0
NCT05930938,Study Comparing RT With Cetuximab + Xevinapant to RT With Cetuximab-placebo in Patients With Head and Neck Cancer,TERMINATED,1,high risk,PHASE3,INTERVENTIONAL,OTHER,ALL,ACTUAL,19.0,2.995732273553991,1,4,1,1,10101,927,2023.0,1,1,0,0,0,0
NCT01168258,Evaluation of Single Nucleotide Polymorphisms (SNPs) in Patients With and Without Diabetic Macular Edema,TERMINATED,1,high risk,MISSING,OBSERVATIONAL,NIH,ALL,ACTUAL,68.0,4.23410650459726,2,0,1,1,1425,1380,2010.0,0,1,1,0,0,0
